SPN, Date, Formula, Base Rate, Rate, IBB, Accrued Interest, Version, Call Type
63768ACM,12/17/13,E,1.25,1.0,-390.75,0.0,2013-12-17 19:14:29.204475,*ALL
63780ACM,12/17/13,F,1.25,1.0,-3339067.05,0.0,2013-12-17 19:14:29.204475,*ALL
63783ACM,12/17/13,A,1.25,1.0,9274639.05,88109.07,2013-12-17 19:14:29.204475,*ALL
63785ACM,12/17/13,B,1.25,1.0,-1615638.0,0.0,2013-12-17 19:14:29.204475,*ALL
63787ACM,12/17/13,C,1.25,1.0,59230957.27,592309.57,2013-12-17 19:14:29.204475,*ALL
63789ACM,12/17/13,D,1.25,1.0,26482243.5,304545.8,2013-12-17 19:14:29.204475,*ALL
63897ACM,12/17/13,E,1.25,1.0,1073455.61,11271.28,2013-12-17 19:14:29.204475,*ALL
63916ACM,12/17/13,F,1.25,1.0,-895625.4,0.0,2013-12-17 19:14:29.204475,*ALL
63918ACM,12/17/13,A,1.25,1.0,-26325.0,0.0,2013-12-17 19:14:29.204475,*ALL
63931ACM,12/17/13,B,1.25,1.0,57030.0,570.3,2013-12-17 19:14:29.204475,*ALL
63932ACM,12/17/13,C,1.25,1.0,-379772.3,0.0,2013-12-17 19:14:29.204475,*ALL
63934ACM,12/17/13,D,1.25,1.0,110699700.8,1162346.86,2013-12-17 19:14:29.204475,*ALL
63963ACM,12/17/13,E,1.25,1.0,-194.0,0.0,2013-12-17 19:14:29.204475,*ALL
63978ACM,12/17/13,F,1.25,1.0,271862.38,2038.97,2013-12-17 19:14:29.204475,*ALL
63979ACM,12/17/13,A,1.25,1.0,-14847.84,0.0,2013-12-17 19:14:29.204475,*ALL
64000ACM,12/17/13,B,1.25,1.0,25484461.96,293071.31,2013-12-17 19:14:29.204475,*ALL
64001ACM,12/17/13,C,1.25,1.0,360870.55,3789.14,2013-12-17 19:14:29.204475,*ALL
64002ACM,12/17/13,D,1.25,1.0,2520250.0,23942.38,2013-12-17 19:14:29.204475,*ALL
64003ACM,12/17/13,E,1.25,1.0,-2550520.95,0.0,2013-12-17 19:14:29.204475,*ALL
64004ACM,12/17/13,F,1.25,1.0,4320165.5,43201.65,2013-12-17 19:14:29.204475,*ALL
64008ACM,12/17/13,A,1.25,1.0,-100947.05,0.0,2013-12-17 19:14:29.204475,*ALL
64011ACM,12/17/13,B,1.25,1.0,4854175.13,50968.84,2013-12-17 19:14:29.204475,*ALL
64012ACM,12/17/13,C,1.25,1.0,-1455766.39,0.0,2013-12-17 19:14:29.204475,*ALL
64035ACM,12/17/13,D,1.25,1.0,21225.0,159.19,2013-12-17 19:14:29.204475,*ALL
64113AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
64124ACM,12/17/13,F,1.25,1.0,-21044.88,0.0,2013-12-17 19:14:29.204475,*ALL
64145ACM,12/17/13,A,1.25,1.0,-68624.58,0.0,2013-12-17 19:14:29.204475,*ALL
64210ACM,12/17/13,B,1.25,1.0,396993.7,3771.44,2013-12-17 19:14:29.204475,*ALL
64213ACM,12/17/13,C,1.25,1.0,-167357.79,0.0,2013-12-17 19:14:29.204475,*ALL
64221ACN,12/17/13,D,1.25,1.0,5794000.0,57940.0,2013-12-17 19:14:29.204475,*ALL
64222ACN,12/17/13,E,1.25,1.0,-13552.1,0.0,2013-12-17 19:14:29.204475,*ALL
64228ACN,12/17/13,F,1.25,1.0,-70889.22,0.0,2013-12-17 19:14:29.204475,*ALL
64231ACN,12/17/13,A,1.25,1.0,-49200.0,0.0,2013-12-17 19:14:29.204475,*ALL
64238ACN,12/17/13,B,1.25,1.0,598539.8,4489.05,2013-12-17 19:14:29.204475,*ALL
64305ACM,12/17/13,C,1.25,1.0,78712.97,787.13,2013-12-17 19:14:29.204475,*ALL
64306ACM,12/17/13,D,1.25,1.0,46870.0,539.0,2013-12-17 19:14:29.204475,*ALL
64355ACM,12/17/13,E,1.25,1.0,47980551.26,503795.79,2013-12-17 19:14:29.204475,*ALL
64359ACM,12/17/13,F,1.25,1.0,91561.8,869.84,2013-12-17 19:14:29.204475,*ALL
64377ACM,12/17/13,A,1.25,1.0,-32495.0,0.0,2013-12-17 19:14:29.204475,*ALL
64388ACM,12/17/13,B,1.25,1.0,188317.64,1883.18,2013-12-17 19:14:29.204475,*ALL
64426ACM,12/17/13,C,1.25,1.0,198731.39,2285.41,2013-12-17 19:14:29.204475,*ALL
64428ACM,12/17/13,D,1.25,1.0,252403.0,2650.23,2013-12-17 19:14:29.204475,*ALL
64429ACM,12/17/13,E,1.25,1.0,34404.8,326.85,2013-12-17 19:14:29.204475,*ALL
64435ACM,12/17/13,F,1.25,1.0,-4322439.66,0.0,2013-12-17 19:14:29.204475,*ALL
64436ACM,12/17/13,A,1.25,1.0,-10541.62,0.0,2013-12-17 19:14:29.204475,*ALL
64444ACM,12/17/13,B,1.25,1.0,-116289.8,0.0,2013-12-17 19:14:29.204475,*ALL
64449ACM,12/17/13,C,1.25,1.0,234653.24,2463.86,2013-12-17 19:14:29.204475,*ALL
64452ACM,12/17/13,D,1.25,1.0,19363.0,183.95,2013-12-17 19:14:29.204475,*ALL
64478ACM,12/17/13,E,1.25,1.0,4527406.03,33955.55,2013-12-17 19:14:29.204475,*ALL
64500ACM,12/17/13,F,1.25,1.0,345649.75,3456.5,2013-12-17 19:14:29.204475,*ALL
64502ACM,12/17/13,A,1.25,1.0,-9140.58,0.0,2013-12-17 19:14:29.204475,*ALL
64594ACM,12/17/13,B,1.25,1.0,2527942.38,26543.39,2013-12-17 19:14:29.204475,*ALL
64602ACM,12/17/13,C,1.25,1.0,1462787.79,13896.48,2013-12-17 19:14:29.204475,*ALL
64611ACM,12/17/13,D,1.25,1.0,197000.0,1477.5,2013-12-17 19:14:29.204475,*ALL
64755AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
64757ACM,12/17/13,F,1.25,1.0,355855.67,4092.34,2013-12-17 19:14:29.204475,*ALL
64876ACM,12/17/13,A,1.25,1.0,18530.0,194.57,2013-12-17 19:14:29.204475,*ALL
64877ACM,12/17/13,B,1.25,1.0,40200.0,381.9,2013-12-17 19:14:29.204475,*ALL
64878ACM,12/17/13,C,1.25,1.0,-15620.0,0.0,2013-12-17 19:14:29.204475,*ALL
64879ACM,12/17/13,D,1.25,1.0,29100.0,291.0,2013-12-17 19:14:29.204475,*ALL
64947ACM,12/17/13,E,1.25,1.0,114181.75,1313.09,2013-12-17 19:14:29.204475,*ALL
64959ACM,12/17/13,F,1.25,1.0,269852.11,2833.45,2013-12-17 19:14:29.204475,*ALL
64989ACM,12/17/13,A,1.25,1.0,-95.0,0.0,2013-12-17 19:14:29.204475,*ALL
65052ACM,12/17/13,B,1.25,1.0,16080.0,120.6,2013-12-17 19:14:29.204475,*ALL
65054ACM,12/17/13,C,1.25,1.0,876689.92,8766.9,2013-12-17 19:14:29.204475,*ALL
65073ACM,12/17/13,D,1.25,1.0,1569433.38,18048.48,2013-12-17 19:14:29.204475,*ALL
65115ACM,12/17/13,E,1.25,1.0,101748.66,1068.36,2013-12-17 19:14:29.204475,*ALL
65186ACM,12/17/13,F,1.25,1.0,51392.15,488.23,2013-12-17 19:14:29.204475,*ALL
65343ACM,12/17/13,A,1.25,1.0,-48600.0,0.0,2013-12-17 19:14:29.204475,*ALL
65347ACM,12/17/13,B,1.25,1.0,110.0,1.1,2013-12-17 19:14:29.204475,*ALL
65398AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
65405ACM,12/17/13,D,1.25,1.0,720398.0,7564.18,2013-12-17 19:14:29.204475,*ALL
65539AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
65543ACM,12/17/13,F,1.25,1.0,-4195929.74,0.0,2013-12-17 19:14:29.204475,*ALL
65548ACM,12/17/13,A,1.25,1.0,-622922.02,0.0,2013-12-17 19:14:29.204475,*ALL
65616ACM,12/17/13,B,1.25,1.0,-157745.4,0.0,2013-12-17 19:14:29.204475,*ALL
65662AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
65663AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
65669AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
65766ACM,12/17/13,F,1.25,1.0,2345295.8,23452.96,2013-12-17 19:14:29.204475,*ALL
65769ACM,12/17/13,A,1.25,1.0,-483117.17,0.0,2013-12-17 19:14:29.204475,*ALL
65777ACM,12/17/13,B,1.25,1.0,1327194.86,13935.55,2013-12-17 19:14:29.204475,*ALL
65863ACM,12/17/13,C,1.25,1.0,501036.37,4759.85,2013-12-17 19:14:29.204475,*ALL
65936ACM,12/17/13,D,1.25,1.0,109837.5,823.78,2013-12-17 19:14:29.204475,*ALL
65939ACM,12/17/13,E,1.25,1.0,11165708.97,111657.09,2013-12-17 19:14:29.204475,*ALL
66000ACM,12/17/13,F,1.25,1.0,1549659.59,17821.09,2013-12-17 19:14:29.204475,*ALL
66060ACM,12/17/13,A,1.25,1.0,490568.68,5150.97,2013-12-17 19:14:29.204475,*ALL
66073AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
66079ACM,12/17/13,C,1.25,1.0,152418.57,1143.14,2013-12-17 19:14:29.204475,*ALL
66088ACM,12/17/13,D,1.25,1.0,125375.0,1253.75,2013-12-17 19:14:29.204475,*ALL
66089ACM,12/17/13,E,1.25,1.0,842935.26,9693.76,2013-12-17 19:14:29.204475,*ALL
66093ACM,12/17/13,F,1.25,1.0,316132.92,3319.4,2013-12-17 19:14:29.204475,*ALL
66094ACM,12/17/13,A,1.25,1.0,-31199.56,0.0,2013-12-17 19:14:29.204475,*ALL
66104ACM,12/17/13,B,1.25,1.0,-196007.26,0.0,2013-12-17 19:14:29.204475,*ALL
66108ACM,12/17/13,C,1.25,1.0,289231.72,2892.32,2013-12-17 19:14:29.204475,*ALL
66112ACM,12/17/13,D,1.25,1.0,7400.0,85.1,2013-12-17 19:14:29.204475,*ALL
66130ACM,12/17/13,E,1.25,1.0,788.81,8.28,2013-12-17 19:14:29.204475,*ALL
66133ACM,12/17/13,F,1.25,1.0,1106997.84,10516.48,2013-12-17 19:14:29.204475,*ALL
66137ACM,12/17/13,A,1.25,1.0,31398.25,235.49,2013-12-17 19:14:29.204475,*ALL
66153ACM,12/17/13,B,1.25,1.0,2989445.2,29894.45,2013-12-17 19:14:29.204475,*ALL
66170ACM,12/17/13,C,1.25,1.0,-1950.05,0.0,2013-12-17 19:14:29.204475,*ALL
66175ACM,12/17/13,D,1.25,1.0,281800.0,2958.9,2013-12-17 19:14:29.204475,*ALL
66189ACM,12/17/13,E,1.25,1.0,266459.77,2531.37,2013-12-17 19:14:29.204475,*ALL
66224ACM,12/17/13,F,1.25,1.0,-69952086.95,0.0,2013-12-17 19:14:29.204475,*ALL
66228ACM,12/17/13,A,1.25,1.0,201316.1,2013.16,2013-12-17 19:14:29.204475,*ALL
66363ACM,12/17/13,B,1.25,1.0,405785.96,4666.54,2013-12-17 19:14:29.204475,*ALL
66400ACM,12/17/13,C,1.25,1.0,118740.0,1246.77,2013-12-17 19:14:29.204475,*ALL
66421ACM,12/17/13,D,1.25,1.0,1132895.0,10762.5,2013-12-17 19:14:29.204475,*ALL
66426ACM,12/17/13,E,1.25,1.0,337736.16,2533.02,2013-12-17 19:14:29.204475,*ALL
66451ACM,12/17/13,F,1.25,1.0,554011.9,5540.12,2013-12-17 19:14:29.204475,*ALL
66457ACM,12/17/13,A,1.25,1.0,91897.95,1056.83,2013-12-17 19:14:29.204475,*ALL
66465ACM,12/17/13,B,1.25,1.0,905556.42,9508.34,2013-12-17 19:14:29.204475,*ALL
66468ACM,12/17/13,C,1.25,1.0,11769551.89,111810.74,2013-12-17 19:14:29.204475,*ALL
66473ACM,12/17/13,D,1.25,1.0,207025.0,1552.69,2013-12-17 19:14:29.204475,*ALL
66474ACM,12/17/13,E,1.25,1.0,-3677.7,0.0,2013-12-17 19:14:29.204475,*ALL
66498ACM,12/17/13,F,1.25,1.0,-192978.09,0.0,2013-12-17 19:14:29.204475,*ALL
66518ACM,12/17/13,A,1.25,1.0,67.5,0.71,2013-12-17 19:14:29.204475,*ALL
66525ACM,12/17/13,B,1.25,1.0,6625.99,62.95,2013-12-17 19:14:29.204475,*ALL
66551ACM,12/17/13,C,1.25,1.0,19080353.19,143102.65,2013-12-17 19:14:29.204475,*ALL
66630ACM,12/17/13,D,1.25,1.0,191200.0,1912.0,2013-12-17 19:14:29.204475,*ALL
66656ACM,12/17/13,E,1.25,1.0,-240299.24,0.0,2013-12-17 19:14:29.204475,*ALL
66659ACM,12/17/13,F,1.25,1.0,-33342.55,0.0,2013-12-17 19:14:29.204475,*ALL
66678ACM,12/17/13,A,1.25,1.0,-182500.0,0.0,2013-12-17 19:14:29.204475,*ALL
66683ACM,12/17/13,B,1.25,1.0,13453005.36,100897.54,2013-12-17 19:14:29.204475,*ALL
66717ACM,12/17/13,C,1.25,1.0,95312.5,953.13,2013-12-17 19:14:29.204475,*ALL
66726ACM,12/17/13,D,1.25,1.0,22342950.0,256943.92,2013-12-17 19:14:29.204475,*ALL
66796ACM,12/17/13,E,1.25,1.0,1166034.38,12243.36,2013-12-17 19:14:29.204475,*ALL
66858ACM,12/17/13,F,1.25,1.0,36748.01,349.11,2013-12-17 19:14:29.204475,*ALL
66859ACM,12/17/13,A,1.25,1.0,173154.62,1298.66,2013-12-17 19:14:29.204475,*ALL
66864ACM,12/17/13,B,1.25,1.0,-493729.72,0.0,2013-12-17 19:14:29.204475,*ALL
66872ACM,12/17/13,C,1.25,1.0,-175725.0,0.0,2013-12-17 19:14:29.204475,*ALL
66877ACM,12/17/13,D,1.25,1.0,55700.0,584.85,2013-12-17 19:14:29.204475,*ALL
66897ACM,12/17/13,E,1.25,1.0,-750.01,0.0,2013-12-17 19:14:29.204475,*ALL
66937ACM,12/17/13,F,1.25,1.0,-136930.58,0.0,2013-12-17 19:14:29.204475,*ALL
66938ACM,12/17/13,A,1.25,1.0,-131890.32,0.0,2013-12-17 19:14:29.204475,*ALL
66952ACM,12/17/13,B,1.25,1.0,210.87,2.43,2013-12-17 19:14:29.204475,*ALL
66953ACM,12/17/13,C,1.25,1.0,69304.86,727.7,2013-12-17 19:14:29.204475,*ALL
66954ACM,12/17/13,D,1.25,1.0,21248.0,201.86,2013-12-17 19:14:29.204475,*ALL
66965ACM,12/17/13,E,1.25,1.0,-69353.88,0.0,2013-12-17 19:14:29.204475,*ALL
67149ACM,12/17/13,F,1.25,1.0,282800.73,2828.01,2013-12-17 19:14:29.204475,*ALL
67165ACM,12/17/13,A,1.25,1.0,22151.25,254.74,2013-12-17 19:14:29.204475,*ALL
67210ACM,12/17/13,B,1.25,1.0,103122.08,1082.78,2013-12-17 19:14:29.204475,*ALL
67271ACM,12/17/13,C,1.25,1.0,420151.52,3991.44,2013-12-17 19:14:29.204475,*ALL
67286ACM,12/17/13,D,1.25,1.0,6000.0,45.0,2013-12-17 19:14:29.204475,*ALL
67292AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67301ACM,12/17/13,F,1.25,1.0,-1076447.5,0.0,2013-12-17 19:14:29.204475,*ALL
67302ACM,12/17/13,A,1.25,1.0,-69724.29,0.0,2013-12-17 19:14:29.204475,*ALL
67303ACM,12/17/13,B,1.25,1.0,162117.12,1540.11,2013-12-17 19:14:29.204475,*ALL
67307ACM,12/17/13,C,1.25,1.0,-89375.0,0.0,2013-12-17 19:14:29.204475,*ALL
67308ACM,12/17/13,D,1.25,1.0,98825.0,988.25,2013-12-17 19:14:29.204475,*ALL
67309ACM,12/17/13,E,1.25,1.0,17062.36,196.22,2013-12-17 19:14:29.204475,*ALL
67341ACM,12/17/13,F,1.25,1.0,12101.15,127.06,2013-12-17 19:14:29.204475,*ALL
67342ACM,12/17/13,A,1.25,1.0,-245577.5,0.0,2013-12-17 19:14:29.204475,*ALL
67352ACM,12/17/13,B,1.25,1.0,-87261.02,0.0,2013-12-17 19:14:29.204475,*ALL
67353ACM,12/17/13,C,1.25,1.0,-33360.24,0.0,2013-12-17 19:14:29.204475,*ALL
67354ACM,12/17/13,D,1.25,1.0,77200.0,887.8,2013-12-17 19:14:29.204475,*ALL
67358ACM,12/17/13,E,1.25,1.0,-808857.87,0.0,2013-12-17 19:14:29.204475,*ALL
67359ACM,12/17/13,F,1.25,1.0,177185.88,1683.27,2013-12-17 19:14:29.204475,*ALL
67362ACM,12/17/13,A,1.25,1.0,-18171.84,0.0,2013-12-17 19:14:29.204475,*ALL
67401AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67433AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67438AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67511AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67532ACM,12/17/13,F,1.25,1.0,435691.42,3267.69,2013-12-17 19:14:29.204475,*ALL
67533ACM,12/17/13,A,1.25,1.0,-22586.9,0.0,2013-12-17 19:14:29.204475,*ALL
67534AC ,12/17/13,B,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
67563AC ,12/17/13,C,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
6757DACM,12/17/13,D,1.25,1.0,8600.0,81.7,2013-12-17 19:14:29.204475,*ALL
67570ACM,12/17/13,E,1.25,1.0,7312.44,54.84,2013-12-17 19:14:29.204475,*ALL
67575ACM,12/17/13,F,1.25,1.0,-6514562.61,0.0,2013-12-17 19:14:29.204475,*ALL
67576ACM,12/17/13,A,1.25,1.0,6525.0,75.04,2013-12-17 19:14:29.204475,*ALL
67619ACM,12/17/13,B,1.25,1.0,347790.0,3651.8,2013-12-17 19:14:29.204475,*ALL
67687ACM,12/17/13,C,1.25,1.0,463737.66,4405.51,2013-12-17 19:14:29.204475,*ALL
67689ACM,12/17/13,D,1.25,1.0,532138.0,3991.03,2013-12-17 19:14:29.204475,*ALL
67714ACM,12/17/13,E,1.25,1.0,-16587.14,0.0,2013-12-17 19:14:29.204475,*ALL
67742ACN,12/17/13,F,1.25,1.0,-127549.12,0.0,2013-12-17 19:14:29.204475,*ALL
67745ACM,12/17/13,A,1.25,1.0,-129462.51,0.0,2013-12-17 19:14:29.204475,*ALL
67748ACM,12/17/13,B,1.25,1.0,291259.24,2766.96,2013-12-17 19:14:29.204475,*ALL
67767ACN,12/17/13,C,1.25,1.0,-19131.06,0.0,2013-12-17 19:14:29.204475,*ALL
67771ACM,12/17/13,D,1.25,1.0,2669300.0,26693.0,2013-12-17 19:14:29.204475,*ALL
67776ACN,12/17/13,E,1.25,1.0,-14212.87,0.0,2013-12-17 19:14:29.204475,*ALL
67777ACN,12/17/13,F,1.25,1.0,-1141304.75,0.0,2013-12-17 19:14:29.204475,*ALL
67782ACM,12/17/13,A,1.25,1.0,-102675.0,0.0,2013-12-17 19:14:29.204475,*ALL
67799ACM,12/17/13,B,1.25,1.0,4468401.55,33513.01,2013-12-17 19:14:29.204475,*ALL
67810ACM,12/17/13,C,1.25,1.0,605814.33,6058.14,2013-12-17 19:14:29.204475,*ALL
67812ACM,12/17/13,D,1.25,1.0,53350.0,613.52,2013-12-17 19:14:29.204475,*ALL
67817ACM,12/17/13,E,1.25,1.0,-489339.42,0.0,2013-12-17 19:14:29.204475,*ALL
67827ACM,12/17/13,F,1.25,1.0,187.49,1.78,2013-12-17 19:14:29.204475,*ALL
67848ACM,12/17/13,A,1.25,1.0,82837.5,621.28,2013-12-17 19:14:29.204475,*ALL
67891ACM,12/17/13,B,1.25,1.0,-1490788.56,0.0,2013-12-17 19:14:29.204475,*ALL
67893ACM,12/17/13,C,1.25,1.0,12971115.84,149167.83,2013-12-17 19:14:29.204475,*ALL
67894ACM,12/17/13,D,1.25,1.0,1119244.0,11752.06,2013-12-17 19:14:29.204475,*ALL
67895ACM,12/17/13,E,1.25,1.0,-294504.72,0.0,2013-12-17 19:14:29.204475,*ALL
67950ACM,12/17/13,F,1.25,1.0,-238677.16,0.0,2013-12-17 19:14:29.204475,*ALL
67961ACM,12/17/13,A,1.25,1.0,179156.25,1791.56,2013-12-17 19:14:29.204475,*ALL
67962ACM,12/17/13,B,1.25,1.0,214527.39,2467.06,2013-12-17 19:14:29.204475,*ALL
67970ACM,12/17/13,C,1.25,1.0,475348.98,4991.16,2013-12-17 19:14:29.204475,*ALL
68028ACM,12/17/13,D,1.25,1.0,13425.0,127.54,2013-12-17 19:14:29.204475,*ALL
68031ACM,12/17/13,E,1.25,1.0,179.63,1.35,2013-12-17 19:14:29.204475,*ALL
68035AC ,12/17/13,F,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
68042AC ,12/17/13,A,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
68071ACM,12/17/13,B,1.25,1.0,325680.03,3419.64,2013-12-17 19:14:29.204475,*ALL
68075ACM,12/17/13,C,1.25,1.0,4676.8,44.43,2013-12-17 19:14:29.204475,*ALL
68089ACM,12/17/13,D,1.25,1.0,82000.0,615.0,2013-12-17 19:14:29.204475,*ALL
68114AC ,12/17/13,E,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
68117ACM,12/17/13,F,1.25,1.0,89990.85,1034.89,2013-12-17 19:14:29.204475,*ALL
68164ACM,12/17/13,A,1.25,1.0,160732.44,1687.69,2013-12-17 19:14:29.204475,*ALL
68166ACM,12/17/13,B,1.25,1.0,188384.76,1789.66,2013-12-17 19:14:29.204475,*ALL
68217ACM,12/17/13,C,1.25,1.0,656.3,4.92,2013-12-17 19:14:29.204475,*ALL
68242ACM,12/17/13,D,1.25,1.0,36900.0,369.0,2013-12-17 19:14:29.204475,*ALL
68250ACM,12/17/13,E,1.25,1.0,-230286.35,0.0,2013-12-17 19:14:29.204475,*ALL
68258ACM,12/17/13,F,1.25,1.0,23748.7,249.36,2013-12-17 19:14:29.204475,*ALL
68277ACM,12/17/13,A,1.25,1.0,46618.62,442.88,2013-12-17 19:14:29.204475,*ALL
68279ACM,12/17/13,B,1.25,1.0,675937.91,5069.53,2013-12-17 19:14:29.204475,*ALL
68288ACM,12/17/13,C,1.25,1.0,-290809.0,0.0,2013-12-17 19:14:29.204475,*ALL
68299ACM,12/17/13,D,1.25,1.0,420000.0,4830.0,2013-12-17 19:14:29.204475,*ALL
68321ACM,12/17/13,E,1.25,1.0,1748.25,18.36,2013-12-17 19:14:29.204475,*ALL
68323ACM,12/17/13,F,1.25,1.0,-24975.0,0.0,2013-12-17 19:14:29.204475,*ALL
68328ACM,12/17/13,A,1.25,1.0,-172135.15,0.0,2013-12-17 19:14:29.204475,*ALL
68346ACM,12/17/13,B,1.25,1.0,639939.84,6399.4,2013-12-17 19:14:29.204475,*ALL
6837DACM,12/17/13,C,1.25,1.0,-50.98,0.0,2013-12-17 19:14:29.204475,*ALL
68370ACM,12/17/13,D,1.25,1.0,8923875.0,93700.69,2013-12-17 19:14:29.204475,*ALL
68371ACM,12/17/13,E,1.25,1.0,-15854235.39,0.0,2013-12-17 19:14:29.204475,*ALL
68372ACM,12/17/13,F,1.25,1.0,2239248.35,16794.36,2013-12-17 19:14:29.204475,*ALL
68374ACM,12/17/13,A,1.25,1.0,-1997830.0,0.0,2013-12-17 19:14:29.204475,*ALL
68386ACM,12/17/13,B,1.25,1.0,50998376.39,586481.33,2013-12-17 19:14:29.204475,*ALL
68387ACM,12/17/13,C,1.25,1.0,2788005.21,29274.05,2013-12-17 19:14:29.204475,*ALL
68392ACM,12/17/13,D,1.25,1.0,2049912.0,19474.16,2013-12-17 19:14:29.204475,*ALL
68393ACM,12/17/13,E,1.25,1.0,-961158.86,0.0,2013-12-17 19:14:29.204475,*ALL
68395ACM,12/17/13,F,1.25,1.0,-1404885.1,0.0,2013-12-17 19:14:29.204475,*ALL
68397ACM,12/17/13,A,1.25,1.0,-62263.86,0.0,2013-12-17 19:14:29.204475,*ALL
68398ACM,12/17/13,B,1.25,1.0,1719614.81,18055.96,2013-12-17 19:14:29.204475,*ALL
68437ACM,12/17/13,C,1.25,1.0,5998.75,56.99,2013-12-17 19:14:29.204475,*ALL
68445ACM,12/17/13,D,1.25,1.0,3934746.0,29510.59,2013-12-17 19:14:29.204475,*ALL
68446ACM,12/17/13,E,1.25,1.0,213515.22,2135.15,2013-12-17 19:14:29.204475,*ALL
68448ACM,12/17/13,F,1.25,1.0,801550.35,9217.83,2013-12-17 19:14:29.204475,*ALL
68458ACM,12/17/13,A,1.25,1.0,33444641.93,351168.74,2013-12-17 19:14:29.204475,*ALL
68482ACM,12/17/13,B,1.25,1.0,-1657.1,0.0,2013-12-17 19:14:29.204475,*ALL
68486ACM,12/17/13,C,1.25,1.0,4218.78,31.64,2013-12-17 19:14:29.204475,*ALL
68487ACM,12/17/13,D,1.25,1.0,88000.0,880.0,2013-12-17 19:14:29.204475,*ALL
68488ACM,12/17/13,E,1.25,1.0,-232165.0,0.0,2013-12-17 19:14:29.204475,*ALL
68491ACM,12/17/13,F,1.25,1.0,-2060078.29,0.0,2013-12-17 19:14:29.204475,*ALL
68543ACM,12/17/13,A,1.25,1.0,4296.75,40.82,2013-12-17 19:14:29.204475,*ALL
68548ACM,12/17/13,B,1.25,1.0,-32952.86,0.0,2013-12-17 19:14:29.204475,*ALL
68604ACM,12/17/13,C,1.25,1.0,280527.91,2805.28,2013-12-17 19:14:29.204475,*ALL
68622AC ,12/17/13,D,1.25,1.0,0.0,0.0,2013-12-17 19:14:29.204475,*ALL
68627ACM,12/17/13,E,1.25,1.0,-98548.69,0.0,2013-12-17 19:14:29.204475,*ALL
68628ACM,12/17/13,F,1.25,1.0,28788.64,273.49,2013-12-17 19:14:29.204475,*ALL
68638ACM,12/17/13,A,1.25,1.0,45047.06,337.85,2013-12-17 19:14:29.204475,*ALL
68738ACM,12/17/13,B,1.25,1.0,-7674129.32,0.0,2013-12-17 19:14:29.204475,*ALL
68748ACM,12/17/13,C,1.25,1.0,69340.0,797.41,2013-12-17 19:14:29.204475,*ALL
68757ACM,12/17/13,D,1.25,1.0,738558.0,7754.86,2013-12-17 19:14:29.204475,*ALL
68770ACM,12/17/13,E,1.25,1.0,2838070.12,26961.67,2013-12-17 19:14:29.204475,*ALL
68804ACM,12/17/13,F,1.25,1.0,324511.97,2433.84,2013-12-17 19:14:29.204475,*ALL
68813ACM,12/17/13,A,1.25,1.0,162500.0,1625.0,2013-12-17 19:14:29.204475,*ALL
68828ACM,12/17/13,B,1.25,1.0,316068.45,3634.79,2013-12-17 19:14:29.204475,*ALL
68881ACM,12/17/13,C,1.25,1.0,197845.2,2077.37,2013-12-17 19:14:29.204475,*ALL
68882ACM,12/17/13,D,1.25,1.0,13400.0,127.3,2013-12-17 19:14:29.204475,*ALL
68883ACM,12/17/13,E,1.25,1.0,31425.01,235.69,2013-12-17 19:14:29.204475,*ALL
68884ACM,12/17/13,F,1.25,1.0,-165636.74,0.0,2013-12-17 19:14:29.204475,*ALL
68892ACM,12/17/13,A,1.25,1.0,-88650.0,0.0,2013-12-17 19:14:29.204475,*ALL
68893ACM,12/17/13,B,1.25,1.0,214409.5,2251.3,2013-12-17 19:14:29.204475,*ALL
68898ACM,12/17/13,C,1.25,1.0,165019.71,1567.69,2013-12-17 19:14:29.204475,*ALL
68902ACM,12/17/13,D,1.25,1.0,293075.0,2198.06,2013-12-17 19:14:29.204475,*ALL
